"external_id","source_id","subject","subject_slug","chapter_num","chapter_slug","chapter_title","node_kind","statement","option_a","option_b","option_c","option_d","correct_option","explanation","difficulty","flag_for_review","source","tests"
"english-ch1-q114","en-ch1-q114","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Chivalry' is:","Army","Fear","Rudeness","Valor","d","Chivalry means the combination of qualities expected of an ideal knight — valor (courage) is the key quality.","medium","","oetp","net:past_paper"
"english-ch1-q115","en-ch1-q115","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Behoove' is:","Befit","Opposite","Concise","Deduct","a","Behoove means to be appropriate or necessary for someone. Befit means to be appropriate for.","easy","","oetp","net:past_paper"
"english-ch1-q116","en-ch1-q116","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Captious' is:","Careful","Finding Faults","Imaginary","Hardworking","b","Captious means tending to find fault. Finding faults is its direct meaning.","medium","","oetp","net:past_paper"
"english-ch1-q117","en-ch1-q117","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Baffle' is:","Confuse","Soothe","Abet","Alert","a","Baffle means to totally bewilder or perplex. Confuse means to make unclear.","easy","","oetp","net:past_paper"
"english-ch1-q118","en-ch1-q118","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Cohere' is:","Dispute","Loosen","Cling","Present","c","Cohere means to stick together and form a whole. Cling means to adhere closely.","medium","","oetp","net:past_paper"
"english-ch1-q119","en-ch1-q119","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Apathy' is:","Coldness","Concern","Courage","Calligraphy","a","Apathy means lack of interest or enthusiasm. Coldness in the emotional sense is its synonym.","medium","","oetp","net:past_paper"
"english-ch1-q120","en-ch1-q120","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Agnostic' is:","Believer","Priest","Skeptic","Painful","c","An agnostic doubts the existence of God. A skeptic doubts accepted opinions.","medium","","oetp","net:past_paper"
"english-ch1-q121","en-ch1-q121","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Acrostic' is:","Away","Idol","Shun","Cipher","d","An acrostic is a poem where the first letters spell a word — a cipher or code.","hard","","oetp","net:past_paper"
"english-ch1-q122","en-ch1-q122","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Bewilderment' is:","Expectation","Perplexity","Courage","Assumption","b","Bewilderment means the state of being confused. Perplexity means inability to understand.","hard","","oetp","net:past_paper"
"english-ch1-q123","en-ch1-q123","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","Oncology is related to:","Study of tumors","Study of blood","Study of brain","Study of digestive system","a","Oncology is the branch of medicine dealing with tumors and cancer.","easy","","oetp","net:past_paper"
"english-ch1-q124","en-ch1-q124","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Dote' is:","Denounce","Propose","Abuse","Flatter","d","Dote means to be excessively fond. Flatter means to lavish excessive praise.","medium","","oetp","net:past_paper"
"english-ch1-q125","en-ch1-q125","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Teetotaler' is:","Abstainer","Drinker","Souse","Criminal","a","A teetotaler is a person who never drinks alcohol. An abstainer is one who refrains from something.","easy","","oetp","net:past_paper"
"english-ch1-q126","en-ch1-q126","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Decrepit' is:","Young","Sturdy","Crippled","Strong","c","Decrepit means worn out through age or neglect. Crippled means unable to move properly.","easy","","oetp","net:past_paper"
"english-ch1-q127","en-ch1-q127","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","Choose the opposite of 'Exacerbate':","Infuriate","Vex","Placate","Deteriorate","c","Exacerbate means to make worse. Its opposite is placate (to make less angry or upset).","easy","","oetp","net:past_paper"
"english-ch1-q128","en-ch1-q128","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","Choose the opposite of 'Caustic':","Mild","Corrosive","Acid","Tart","a","Caustic means deliberately unkind or harsh. Its opposite is mild (gentle, not severe).","easy","","oetp","net:past_paper"
"english-ch1-q129","en-ch1-q129","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Unnerve' is:","Uphold","Bind","Calm","Dismay","d","Unnerve means to make someone lose courage. Dismay means to cause distress.","medium","","oetp","net:past_paper"
"english-ch1-q130","en-ch1-q130","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Zealot' is:","Moderate","Maniac","Dumb","Expert","b","A zealot is a person who is fanatical about something. Maniac describes extreme, uncontrolled behaviour.","easy","","oetp","net:past_paper"
"english-ch1-q131","en-ch1-q131","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Conversant' is:","Talkative","Acquainted","Lucky","Cold","b","Conversant means familiar with or knowledgeable about. Acquainted means having personal knowledge of.","easy","","oetp","net:past_paper"
"english-ch1-q132","en-ch1-q132","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Bedevil' is:","Annoy","Soothe","Helping hand","Destroy","a","Bedevil means to cause great difficulty. Annoy means to make slightly angry.","medium","","oetp","net:past_paper"
"english-ch1-q133","en-ch1-q133","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Courteous' is:","Affable","Heedless","Law follower","Dauntless","a","Courteous means polite and respectful. Affable means friendly and easy to talk to.","medium","","oetp","net:past_paper"
"english-ch1-q134","en-ch1-q134","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Abiding' is:","Compulsory","Ephemeral","Enduring","Ending soon","c","Abiding means lasting a long time. Enduring means lasting over time.","easy","","oetp","net:past_paper"
"english-ch1-q135","en-ch1-q135","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Strident' is:","Subdued","Genius","Blatant","Experienced","c","Strident means loud and harsh. Blatant means done openly and unashamedly.","medium","","oetp","net:past_paper"
"english-ch1-q136","en-ch1-q136","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Magnanimous' is:","Selfless","Selfish","Petty","Bounteous","a","Magnanimous means generous or forgiving. Selfless means concerned more with others than with oneself.","medium","Key also includes 'd) Bounteous' as plausible; key marks 'a) Selfless'. Verify against scan.","oetp","net:past_paper"
"english-ch1-q137","en-ch1-q137","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","Most nearest meaning to 'En Rapport' is:","In a group","In agreement with","In Limits","In Style","b","En rapport means in sympathy or harmony. In agreement with is its closest meaning.","medium","","oetp","net:past_paper"
"english-ch1-q138","en-ch1-q138","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Ambiguous' is:","Lucid","Enigmatic","Certain","Indispensable","b","Ambiguous means open to more than one interpretation. Enigmatic means difficult to understand.","medium","","oetp","net:past_paper"
"english-ch1-q139","en-ch1-q139","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Meticulous' is:","Detailed","Puzzling","Energetic","Crowdie","a","Meticulous means showing great attention to detail. Detailed means having many facts.","medium","","oetp","net:past_paper"
"english-ch1-q140","en-ch1-q140","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Surreptitious' is:","Open","Fearful","Sneaky","Apprehensive","c","Surreptitious means kept secret, especially because it might not be approved. Sneaky means acting secretly.","medium","","oetp","net:past_paper"
"english-ch1-q141","en-ch1-q141","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Trigger-Happy' is:","Aggressive","Peaceful","Hunky-Dory","Dandy","a","Trigger-happy means apt to react violently or with excessive force. Aggressive is its synonym.","medium","","oetp","net:past_paper"
"english-ch1-q142","en-ch1-q142","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Admonish' is:","Fortify","Applause","Commend","Rebuke","d","Admonish means to warn or reprimand firmly. Rebuke means to express sharp disapproval.","medium","","oetp","net:past_paper"
"english-ch1-q143","en-ch1-q143","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Irreproachable' is:","Exemplary","Hidden","Flawed","Ordinary","a","Irreproachable means beyond criticism. Exemplary means serving as an excellent example.","medium","","oetp","net:past_paper"
"english-ch1-q144","en-ch1-q144","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Sulky' is:","Cheerful","Bulky","Mean","Trivial","c","Sulky means morose and bad-tempered. Mean in the sense of unkind/unpleasant is the key's answer.","medium","","oetp","net:past_paper"
"english-ch1-q145","en-ch1-q145","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Quest' is:","Retreat","Leaning","Investigate","Crusade","d","Quest means a long or arduous search. Crusade means a vigorous campaign.","medium","","oetp","net:past_paper"
"english-ch1-q146","en-ch1-q146","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Blemish' is:","Disfigure","Mend","Ornament","Stained","a","A blemish is a mark that spoils something. Disfigure means to spoil the appearance of.","medium","","oetp","net:past_paper"
"english-ch1-q147","en-ch1-q147","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Immaculate' is:","Exquisite","Unsterile","Homely","Troglodytic","a","Immaculate means perfectly clean or pure. Exquisite means extremely beautiful.","medium","","oetp","net:past_paper"
"english-ch1-q148","en-ch1-q148","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Fetid' is:","Squally","Breezy","Aromatic","Rancid","d","Fetid means smelling unpleasant. Rancid means smelling unpleasant due to decomposition.","easy","","oetp","net:past_paper"
"english-ch1-q149","en-ch1-q149","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Diffident' is:","Extrovert","Gregarious","Meek","Cordial","c","Diffident means modest or shy. Meek means quiet and easily imposed on.","medium","","oetp","net:past_paper"
"english-ch1-q150","en-ch1-q150","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Dauntless' is:","Gallant","Fearful","Fictitious","Extravagant","a","Dauntless means showing fearlessness and determination. Gallant means brave and spirited.","easy","","oetp","net:past_paper"
"english-ch1-q151","en-ch1-q151","English","english","1","synonyms-and-antonyms","Synonyms and Antonyms","topic","The most nearest meaning to 'Pusillanimity' is:","Acquisition","Cold Feet","Symphony","Legible","b","Pusillanimity means lack of courage. Cold feet means a state of fear or hesitation.","easy","","oetp","net:past_paper"
